,value,metric,type
566,20.0,kde,full
567,20.0,kde,full
568,20.0,kde,full
569,20.0,kde,full
570,20.0,kde,full
571,20.0,kde,full
572,20.0,kde,full
573,20.0,kde,full
574,20.0,kde,full
575,20.0,kde,full
576,20.0,kde,full
577,20.0,kde,full
578,20.0,kde,full
579,20.0,kde,full
580,20.0,kde,full
581,20.0,kde,full
582,20.0,kde,full
583,20.0,kde,full
584,20.0,kde,full
585,20.0,kde,full
586,20.0,kde,full
587,20.0,kde,full
588,20.0,kde,full
589,20.0,kde,full
590,20.0,kde,full
591,20.0,kde,full
592,20.0,kde,full
593,20.0,kde,full
594,20.0,kde,full
595,20.0,kde,full
596,20.0,kde,full
597,20.0,kde,full
598,20.0,kde,full
599,20.0,kde,full
600,20.0,kde,full
601,20.0,kde,full
602,20.0,kde,full
603,20.0,kde,full
604,20.0,kde,full
605,20.0,kde,full
606,20.0,kde,full
607,20.0,kde,full
608,20.0,kde,full
609,20.0,kde,full
610,20.0,kde,full
611,20.0,kde,full
612,20.0,kde,full
613,20.0,kde,full
614,20.0,kde,full
615,20.0,kde,full
616,20.0,kde,full
617,20.0,kde,full
618,20.0,kde,full
619,20.0,kde,full
620,20.0,kde,full
621,20.0,kde,full
622,20.0,kde,full
623,20.0,kde,full
624,20.0,kde,full
625,20.0,kde,full
626,20.0,kde,full
627,20.0,kde,full
628,20.0,kde,full
629,20.0,kde,full
630,20.0,kde,full
631,20.0,kde,full
632,20.0,kde,full
633,20.0,kde,full
634,20.0,kde,full
635,20.0,kde,full
636,20.0,kde,full
637,20.0,kde,full
638,20.0,kde,full
639,20.0,kde,full
640,20.0,kde,full
641,20.0,kde,full
642,20.0,kde,full
643,20.0,kde,full
644,20.0,kde,full
645,20.0,kde,full
646,20.0,kde,full
647,20.0,kde,full
648,20.0,kde,full
649,20.0,kde,full
650,20.0,kde,full
651,20.0,kde,full
652,20.0,kde,full
653,20.0,kde,full
654,20.0,kde,full
655,20.0,kde,full
656,20.0,kde,full
657,20.0,kde,full
658,20.0,kde,full
659,20.0,kde,full
660,20.0,kde,full
661,20.0,kde,full
662,20.0,kde,full
663,20.0,kde,full
664,20.0,kde,full
665,20.0,kde,full
666,20.0,kde,full
667,20.0,kde,full
668,20.0,kde,full
669,20.0,kde,full
670,20.0,kde,full
671,20.0,kde,full
672,20.0,kde,full
673,20.0,kde,full
674,20.0,kde,full
675,20.0,kde,full
676,20.0,kde,full
677,20.0,kde,full
678,20.0,kde,full
679,20.0,kde,full
680,1.8668597723308744,kde,full
681,20.0,kde,full
682,20.0,kde,full
683,20.0,kde,full
684,20.0,kde,full
685,20.0,kde,full
686,20.0,kde,full
687,20.0,kde,full
688,20.0,kde,full
689,20.0,kde,full
690,20.0,kde,full
691,20.0,kde,full
692,20.0,kde,full
693,20.0,kde,full
694,20.0,kde,full
695,20.0,kde,full
696,20.0,kde,full
697,20.0,kde,full
698,19.210927533721236,kde,full
699,20.0,kde,full
700,19.436377248492747,kde,full
701,20.0,kde,full
702,20.0,kde,full
703,20.0,kde,full
704,20.0,kde,full
705,20.0,kde,full
706,20.0,kde,full
707,20.0,kde,full
708,20.0,kde,full
709,20.0,kde,full
710,20.0,kde,full
711,20.0,kde,full
712,20.0,kde,full
713,20.0,kde,full
714,20.0,kde,full
715,20.0,kde,full
716,20.0,kde,full
717,20.0,kde,full
718,20.0,kde,full
719,20.0,kde,full
720,20.0,kde,full
721,20.0,kde,full
722,20.0,kde,full
723,20.0,kde,full
724,20.0,kde,full
725,20.0,kde,full
726,20.0,kde,full
727,20.0,kde,full
728,20.0,kde,full
729,20.0,kde,full
730,20.0,kde,full
731,20.0,kde,full
732,20.0,kde,full
733,20.0,kde,full
734,20.0,kde,full
735,20.0,kde,full
736,20.0,kde,full
737,20.0,kde,full
738,20.0,kde,full
739,20.0,kde,full
740,20.0,kde,full
741,20.0,kde,full
742,20.0,kde,full
743,20.0,kde,full
744,20.0,kde,full
745,20.0,kde,full
746,20.0,kde,full
747,20.0,kde,full
748,20.0,kde,full
749,20.0,kde,full
750,20.0,kde,full
751,20.0,kde,full
752,20.0,kde,full
753,20.0,kde,full
754,20.0,kde,full
755,20.0,kde,full
756,20.0,kde,full
757,20.0,kde,full
758,20.0,kde,full
759,20.0,kde,full
760,20.0,kde,full
761,20.0,kde,full
762,20.0,kde,full
763,20.0,kde,full
764,20.0,kde,full
765,20.0,kde,full
766,20.0,kde,full
767,20.0,kde,full
768,20.0,kde,full
769,20.0,kde,full
770,20.0,kde,full
771,20.0,kde,full
772,20.0,kde,full
773,20.0,kde,full
774,20.0,kde,full
775,20.0,kde,full
776,20.0,kde,full
777,20.0,kde,full
778,20.0,kde,full
779,20.0,kde,full
780,20.0,kde,full
781,20.0,kde,full
782,20.0,kde,full
783,20.0,kde,full
784,20.0,kde,full
785,20.0,kde,full
786,20.0,kde,full
787,20.0,kde,full
788,20.0,kde,full
789,20.0,kde,full
790,20.0,kde,full
791,20.0,kde,full
792,20.0,kde,full
793,20.0,kde,full
794,20.0,kde,full
795,20.0,kde,full
796,20.0,kde,full
797,20.0,kde,full
798,20.0,kde,full
799,20.0,kde,full
800,20.0,kde,full
801,20.0,kde,full
802,20.0,kde,full
803,20.0,kde,full
804,20.0,kde,full
805,20.0,kde,full
806,20.0,kde,full
807,20.0,kde,full
808,20.0,kde,full
809,20.0,kde,full
810,20.0,kde,full
811,20.0,kde,full
812,20.0,kde,full
813,20.0,kde,full
814,20.0,kde,full
815,20.0,kde,full
816,20.0,kde,full
817,20.0,kde,full
818,20.0,kde,full
819,20.0,kde,full
820,20.0,kde,full
821,20.0,kde,full
822,20.0,kde,full
823,20.0,kde,full
824,20.0,kde,full
825,20.0,kde,full
826,20.0,kde,full
827,20.0,kde,full
828,20.0,kde,full
829,20.0,kde,full
830,20.0,kde,full
831,20.0,kde,full
832,20.0,kde,full
833,20.0,kde,full
834,20.0,kde,full
835,20.0,kde,full
836,20.0,kde,full
837,20.0,kde,full
838,20.0,kde,full
839,20.0,kde,full
840,20.0,kde,full
841,20.0,kde,full
842,20.0,kde,full
843,20.0,kde,full
844,20.0,kde,full
845,20.0,kde,full
846,20.0,kde,full
847,20.0,kde,full
848,20.0,kde,full
849,20.0,kde,full
850,20.0,kde,full
851,20.0,kde,full
852,20.0,kde,full
853,20.0,kde,full
854,20.0,kde,full
855,20.0,kde,full
856,20.0,kde,full
857,20.0,kde,full
858,20.0,kde,full
859,20.0,kde,full
860,20.0,kde,full
861,20.0,kde,full
862,20.0,kde,full
863,20.0,kde,full
864,20.0,kde,full
865,20.0,kde,full
866,20.0,kde,full
867,20.0,kde,full
868,20.0,kde,full
869,20.0,kde,full
870,20.0,kde,full
871,20.0,kde,full
872,20.0,kde,full
873,20.0,kde,full
874,20.0,kde,full
875,20.0,kde,full
876,20.0,kde,full
877,20.0,kde,full
878,20.0,kde,full
879,20.0,kde,full
