,value,metric,type
273,19.177099612379802,ade,ml
274,51.745560734280076,ade,ml
275,8.28530862232061,ade,ml
276,10.263931542059808,ade,ml
277,67.71740685104125,ade,ml
278,81.64218349579903,ade,ml
279,10.608292269676877,ade,ml
280,81.642184286283,ade,ml
281,79.97509140923465,ade,ml
282,16.092137089431173,ade,ml
283,104.59190352054377,ade,ml
284,13.19385073386362,ade,ml
285,10.8409106332743,ade,ml
286,5.667808892292595,ade,ml
287,8.444002473457148,ade,ml
288,10.992652983442804,ade,ml
289,83.77415148105507,ade,ml
290,8.164527420046234,ade,ml
291,10.608292646440024,ade,ml
292,13.524361169050556,ade,ml
293,9.363263802938906,ade,ml
294,19.17710077158425,ade,ml
295,51.74556194339261,ade,ml
296,8.285308907273391,ade,ml
297,10.263937416066206,ade,ml
298,67.71739566910797,ade,ml
299,37.724041690123386,ade,ml
300,67.71740141763475,ade,ml
301,4.803399652460427,ade,ml
302,79.97509333309283,ade,ml
303,16.0921395485496,ade,ml
304,104.59189740166615,ade,ml
305,13.193853298139372,ade,ml
306,8.164523402535936,ade,ml
307,5.6678091186617685,ade,ml
308,8.443988258530986,ade,ml
309,10.9926530021487,ade,ml
310,10.840902109649521,ade,ml
311,37.72405098190324,ade,ml
312,10.608291888192108,ade,ml
313,13.524362753428363,ade,ml
314,9.36326126823358,ade,ml
315,19.177094221211632,ade,ml
316,51.745559543172135,ade,ml
317,8.285308927893919,ade,ml
318,10.263929961522026,ade,ml
319,83.77415347653921,ade,ml
320,67.55321256745117,ade,ml
321,498.68328860371275,ade,ml
322,313.53309947651934,ade,ml
323,342.4628338042825,ade,ml
324,238.5386975416623,ade,ml
325,384.00796016743334,ade,ml
326,559.949216458309,ade,ml
327,376.56096182425335,ade,ml
328,122.93947253285187,ade,ml
329,305.3643333885694,ade,ml
330,412.13251850084447,ade,ml
331,391.1423712740049,ade,ml
332,365.08924605102135,ade,ml
333,373.57117681833,ade,ml
334,91.01076940325022,ade,ml
335,46.48509652380323,ade,ml
336,48.02128368170847,ade,ml
337,88.50074271636879,ade,ml
338,45.350152320606945,ade,ml
339,208.17119805845905,ade,ml
340,45.350155022607225,ade,ml
341,508.42452802291217,ade,ml
342,498.6832776778278,ade,ml
343,313.53311553207254,ade,ml
344,342.4628435149454,ade,ml
345,238.5386792389686,ade,ml
346,412.1325294838653,ade,ml
347,559.9492121975591,ade,ml
348,376.5609728078814,ade,ml
349,122.939469686042,ade,ml
350,384.0079711532601,ade,ml
351,208.17128168022364,ade,ml
352,391.14237121370417,ade,ml
353,365.0892462155404,ade,ml
354,373.57117255159574,ade,ml
355,91.01075996549838,ade,ml
356,46.48509649737843,ade,ml
357,48.02128219487195,ade,ml
358,88.50076205469462,ade,ml
359,305.3643323190085,ade,ml
360,88.50076285708421,ade,ml
361,306.30727883264035,ade,ml
362,508.4245300802534,ade,ml
363,498.6832782727533,ade,ml
364,313.5331104037801,ade,ml
365,342.46284478601314,ade,ml
366,384.00797112836705,ade,ml
367,412.1325293454204,ade,ml
368,559.94921175626,ade,ml
369,376.56097290963004,ade,ml
370,238.5386813628411,ade,ml
371,305.3643329282136,ade,ml
372,208.17128201400817,ade,ml
373,391.14237091711493,ade,ml
374,365.08924934178907,ade,ml
375,373.57117223978366,ade,ml
376,91.01076286620925,ade,ml
377,46.48510250685488,ade,ml
378,48.02128785678375,ade,ml
379,122.93946964176244,ade,ml
380,48.02129675280142,ade,ml
381,298.062071250306,ade,ml
382,306.307283244125,ade,ml
383,508.4245288259761,ade,ml
384,498.6832740953586,ade,ml
385,313.53311413472244,ade,ml
386,238.53868530661194,ade,ml
387,384.00797481271303,ade,ml
388,412.13253313102786,ade,ml
389,559.949214702253,ade,ml
390,342.46284844645487,ade,ml
391,122.93946588815567,ade,ml
392,305.36433212954216,ade,ml
393,208.17127889181333,ade,ml
394,391.14237074530996,ade,ml
395,365.08924764626886,ade,ml
396,373.5711760323727,ade,ml
397,91.01076436143045,ade,ml
398,46.48511204884685,ade,ml
399,376.56098029360624,ade,ml
400,46.48508812445572,ade,ml
401,137.60561205544403,ade,ml
402,298.0620600941318,ade,ml
403,306.30727210098706,ade,ml
404,508.42452898632115,ade,ml
405,498.68326948892445,ade,ml
406,342.4628533229123,ade,ml
407,238.53869067873748,ade,ml
408,384.00797967040967,ade,ml
409,412.1325378739255,ade,ml
410,313.53311891332356,ade,ml
411,376.56097002192837,ade,ml
412,122.93946944466968,ade,ml
413,305.3643332076887,ade,ml
414,208.17127268167408,ade,ml
415,391.14237183470595,ade,ml
416,365.08924866279034,ade,ml
417,373.5711745367201,ade,ml
418,91.01074856403,ade,ml
419,559.9492061199136,ade,ml
420,91.01075762301413,ade,ml
421,109.4680297980806,ade,ml
422,137.60561682058633,ade,ml
423,298.06207034504126,ade,ml
424,306.3072848727904,ade,ml
425,508.42453160002657,ade,ml
426,313.5331164907533,ade,ml
427,342.46285088708896,ade,ml
428,238.53868817851352,ade,ml
429,384.0079772316041,ade,ml
