,value,metric,type
67,66.12391251992045,ade,best_of
68,79.56259010605066,ade,best_of
69,14.779889693814082,ade,best_of
70,7.105067877931549,ade,best_of
71,8.76530416201757,ade,best_of
72,13.478668687992089,ade,best_of
73,10.306838123567474,ade,best_of
74,9.055960676506475,ade,best_of
75,7.313403979654464,ade,best_of
76,6.978463324309062,ade,best_of
77,6.662751390812313,ade,best_of
78,7.227139649284964,ade,best_of
79,9.253825179074816,ade,best_of
80,6.9741142540366,ade,best_of
81,37.057324598237635,ade,best_of
82,9.498346711467034,ade,best_of
83,11.703945509963672,ade,best_of
84,8.849842225990434,ade,best_of
85,18.42919511047698,ade,best_of
86,6.790090438894204,ade,best_of
87,9.441356025056393,ade,best_of
88,66.79109672299043,ade,best_of
89,79.93685830108893,ade,best_of
90,50.41127163009072,ade,best_of
91,9.435567439553244,ade,best_of
92,9.268253252748947,ade,best_of
93,13.684459078517364,ade,best_of
94,10.571331107571813,ade,best_of
95,8.677959308317268,ade,best_of
96,7.157734639142411,ade,best_of
97,7.23623252903937,ade,best_of
98,7.337233478541152,ade,best_of
99,14.594751176098072,ade,best_of
100,7.052000780706052,ade,best_of
101,82.07439996297794,ade,best_of
102,36.64365158269615,ade,best_of
103,9.39194399239856,ade,best_of
104,11.70901226196556,ade,best_of
105,8.7701927518724,ade,best_of
106,50.50454682346541,ade,best_of
107,7.556380599744842,ade,best_of
108,8.621543396739924,ade,best_of
109,65.19724397664504,ade,best_of
110,18.370445706776138,ade,best_of
111,14.205623980622804,ade,best_of
112,9.673411953162075,ade,best_of
113,9.112211240252316,ade,best_of
114,14.098969155524351,ade,best_of
115,10.350534949960526,ade,best_of
116,8.25553230964937,ade,best_of
117,8.491835078141301,ade,best_of
118,7.362651125719707,ade,best_of
119,79.88809477969673,ade,best_of
120,7.184898696066463,ade,best_of
121,9.75615697069995,ade,best_of
122,82.54923032217282,ade,best_of
123,36.31900744781965,ade,best_of
124,8.878755647371884,ade,best_of
125,12.640520634798646,ade,best_of
126,18.18846127972413,ade,best_of
127,49.666374561859726,ade,best_of
128,6.861612147704389,ade,best_of
129,9.269505345221098,ade,best_of
130,8.96201119470962,ade,best_of
131,79.4186285209669,ade,best_of
132,14.529231556392467,ade,best_of
133,8.5757463130681,ade,best_of
134,9.550673615260987,ade,best_of
