,value,metric,type
548,20.0,kde,z_mode
549,20.0,kde,z_mode
550,20.0,kde,z_mode
551,20.0,kde,z_mode
552,20.0,kde,z_mode
553,20.0,kde,z_mode
554,20.0,kde,z_mode
555,20.0,kde,z_mode
556,20.0,kde,z_mode
557,20.0,kde,z_mode
558,20.0,kde,z_mode
559,20.0,kde,z_mode
560,20.0,kde,z_mode
561,20.0,kde,z_mode
562,20.0,kde,z_mode
563,20.0,kde,z_mode
564,20.0,kde,z_mode
565,20.0,kde,z_mode
566,20.0,kde,z_mode
567,20.0,kde,z_mode
568,20.0,kde,z_mode
569,20.0,kde,z_mode
570,20.0,kde,z_mode
571,20.0,kde,z_mode
572,20.0,kde,z_mode
573,20.0,kde,z_mode
574,20.0,kde,z_mode
575,20.0,kde,z_mode
576,20.0,kde,z_mode
577,20.0,kde,z_mode
578,20.0,kde,z_mode
579,20.0,kde,z_mode
580,20.0,kde,z_mode
581,20.0,kde,z_mode
582,20.0,kde,z_mode
583,20.0,kde,z_mode
584,20.0,kde,z_mode
585,20.0,kde,z_mode
586,20.0,kde,z_mode
587,20.0,kde,z_mode
588,20.0,kde,z_mode
589,20.0,kde,z_mode
590,20.0,kde,z_mode
591,20.0,kde,z_mode
592,20.0,kde,z_mode
593,20.0,kde,z_mode
594,20.0,kde,z_mode
595,20.0,kde,z_mode
596,20.0,kde,z_mode
597,20.0,kde,z_mode
598,20.0,kde,z_mode
599,20.0,kde,z_mode
600,20.0,kde,z_mode
601,20.0,kde,z_mode
602,20.0,kde,z_mode
603,20.0,kde,z_mode
604,20.0,kde,z_mode
605,20.0,kde,z_mode
606,20.0,kde,z_mode
607,20.0,kde,z_mode
608,20.0,kde,z_mode
609,20.0,kde,z_mode
610,20.0,kde,z_mode
611,20.0,kde,z_mode
612,20.0,kde,z_mode
613,20.0,kde,z_mode
614,20.0,kde,z_mode
615,20.0,kde,z_mode
616,20.0,kde,z_mode
617,20.0,kde,z_mode
618,20.0,kde,z_mode
619,20.0,kde,z_mode
620,20.0,kde,z_mode
621,20.0,kde,z_mode
622,20.0,kde,z_mode
623,20.0,kde,z_mode
624,20.0,kde,z_mode
625,20.0,kde,z_mode
626,20.0,kde,z_mode
627,20.0,kde,z_mode
628,20.0,kde,z_mode
